Status,Date,Title,Price,Price_units,Amount,Amount_units,Waste_type
Открыто,2021-09-10,Продам пп барабаны,65.0,₽/кг.,7.0,т.,Пластик
Открыто,2021-09-10,Продам литник ПНД ,1.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2021-09-10,Продам брак чистый  изделий ПС ПП ПНД ПК АБС ПЭТ,1.0,₽/кг.,20000.0,кг.,Пластик
Открыто,2021-09-10,Продам крафт бумагу ,14000.0,₽/т.,20.0,т.,Макулатура
Открыто,2021-09-09,Каучук ,10.0,₽/кг.,1.0,т.,Пластик
Открыто,2021-09-09,УПМ ,100.0,₽/кг.,1.0,т.,Пластик
Открыто,2021-09-09,Продам,15.0,₽/кг.,15.0,т.,Пластик
Открыто,2021-09-09,АБС литье гранула ,120.0,₽/кг.,5.0,т.,Пластик
Открыто,2021-09-09,Продам пвд прозрачную пленку,24.0,₽/кг.,10000.0,кг.,Пластик
Открыто,2021-09-09,Продам стружку ПВХ,30.0,₽/кг.,1500.0,кг.,Пластик
Открыто,2021-09-09,Продаем качественную гранулу(Стрейч и ПВД) на постоянной основе ,105.0,₽/кг.,100.0,т.,Пластик
Открыто,2021-09-24,Продам стеклонить ,10.0,₽/кг.,200.0,т.,Остальное
Открыто,2021-09-24,"Ткань полиэстер (пэт, пэтф)",20.0,₽/кг.,20.0,т.,Пластик
Открыто,2021-09-24,Продам ПВД пленка сельхоз. под мойку ,17.0,₽/кг.,25000.0,кг.,Пластик
Открыто,2021-09-24,Продам ПП дробленый ,45.0,₽/кг.,2000.0,кг.,Пластик
Открыто,2021-09-24,"Продам ПЭТ высечку, ПЭТ коррекс, ПЭТ бутылка прессованный",32.0,₽/т.,13.0,т.,Пластик
Открыто,2021-09-24,Шлейфы компьютерные,70000.0,₽/т.,5.0,т.,Остальное
Открыто,2021-09-24,Продам вторичную  гранулу ПНД ,85.0,₽/кг.,10000.0,кг.,Пластик
Открыто,2021-09-24,Продам Биг-бэги для дальнейшего использования,220.0,₽/шт.,3000.0,шт.,Пластик
Открыто,2021-09-24,Продам чистый брак ПЭТ,20.0,₽/кг.,40000.0,кг.,Пластик
Открыто,2021-09-24,Продам ленту ПП,50.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2021-09-23,Продам стеклонить ,10.0,₽/кг.,200.0,т.,Текстиль
Открыто,2021-09-23,Спандбонд,50.0,₽/кг.,654.0,кг.,Пластик
Открыто,2021-09-23,Продам ящик ПНД ,50.0,₽/кг.,7.0,т.,Пластик
Открыто,2021-09-23,гранулы пп,100.0,₽/кг.,23.0,т.,Пластик
Открыто,2021-09-22,ПВД/ПА 12%,65.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2021-09-22,Доски откалиброванные; 4 метра; 6 метров,8000.0,₽/куб.,12.0,куб.,Дерево
Открыто,2021-09-22,Продам ПВД,47.0,₽/кг.,3000.0,кг.,Пластик
Открыто,2021-09-22,Стрейч пвд без органики,20.0,₽/кг.,300.0,кг.,Пластик
Открыто,2021-09-22,Картон,10.0,₽/кг.,300.0,кг.,Макулатура
Открыто,2021-09-21,Продам ПВХ,1.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2021-10-01,"Продам ПВД,ПП",40.0,₽/кг.,10.0,т.,Пластик
Сделка закрыта,2021-09-30,Предлагаю мусорные баки,10.0,₽/кг.,15.0,шт.,Металлы
Открыто,2021-09-30,Крышка для сметанной банки (нахлобучка),60.0,₽/кг.,140000.0,шт.,Пластик
Открыто,2021-09-30,Предлагаю макулатуру,9.0,₽/кг.,100.0,т.,Макулатура
Открыто,2021-09-30,Пленка ПВД/стрейч ПРОМАСЛЕННЫЕ,25000.0,₽/т.,5.0,т.,Пластик
Открыто,2021-09-30,Продаëм ПВД плëнку на переработку. ,44.0,₽/кг.,10.0,т.,Пластик
Открыто,2021-09-30,Стрейч пленка,70000.0,₽/т.,15.0,т.,Пластик
Открыто,2021-09-30,Продам отходы МС-7Б (макулатура),16000.0,₽/т.,20.0,т.,Макулатура
Открыто,2021-09-30,Продам отходы МС-5Б (картон),17000.0,₽/т.,100.0,т.,Макулатура
Открыто,2021-09-30,Гранула пнд,120.0,₽/кг.,1500.0,кг.,Пластик
Открыто,2021-09-30,Продам гранулу ,90.0,₽/кг.,10000.0,т.,Пластик
Открыто,2021-09-30,"Сетка сварная оцинкованная 25*25 (2,0)",130.0,₽/кг.,255.0,кг.,Металлы
Открыто,2021-09-29,"много Абс, оргстекло, пмма, акрил, дакрил, поликарбонат, Дорого!",1000.0,₽/кг.,10000.0,т.,Пластик
Открыто,2021-09-29,Гранула пнд ,70.0,₽/кг.,2100.0,кг.,Пластик
Открыто,2021-09-29,Продам : агломерат ПВД ( цветной ),52.0,₽/кг.,10.0,т.,Пластик
Открыто,2021-09-29,Этикетка от переработки бутылки,8.0,₽/кг.,20.0,т.,Пластик
Открыто,2021-09-28,ПНД Канистра сельхоз,47.0,₽/кг.,19.0,т.,Пластик
Открыто,2021-09-28,Продам пп  втулки и ПВХ труба,22.0,₽/кг.,1600.0,кг.,Пластик
Открыто,2021-09-28,Отходы бумаги и картона (макулатура) - 54021,14.6,₽/кг.,30000.0,кг.,Макулатура
Открыто,2021-09-28,ПЕНОПЛАСТ,18.0,₽/кг.,6.0,куб.,Пластик
Открыто,2021-09-15,"Микс Спанбонд, ПЭТ, Синтепон",10.0,₽/кг.,17000.0,кг.,Пластик
Открыто,2021-09-15,ПВХ с Полиолефином,0,₽,4000.0,кг.,Пластик
Открыто,2021-09-15,Полипропилен гранула,90.0,₽/кг.,2.0,т.,Пластик
Открыто,2021-09-15,Реализуем производственные отходы Поликарбоната,42.0,₽/кг.,8.0,т.,Пластик
Открыто,2021-09-15,Светильники светодиодные рабочие,100.0,₽/шт.,10000.0,шт.,Электроника
Открыто,2021-09-14,ПП трубы новые с металл,22.0,₽/кг.,1.0,т.,Пластик
Открыто,2021-09-14,Обувной картон,13000.0,₽/т.,20.0,т.,Макулатура
Открыто,2021-09-14,Пвд с фольгой 1300кг,4.0,₽/кг.,1300.0,кг.,Пластик
Открыто,2021-09-14,Ролики ПП ПА 500кг,10.0,₽/кг.,500.0,кг.,Пластик
Открыто,2021-09-14,Поликарбонат РС-010ULB/C,84.8,₽/кг.,700.0,кг.,Остальное
Открыто,2021-09-14,Круги пнд,45.0,₽/кг.,5.0,т.,Пластик
Открыто,2021-09-14, ПВХ мягкий + полистирол + полипропелен прозрачный и белый,16.0,₽/кг.,8.0,т.,Пластик
Открыто,2021-09-14,Пенополиэтилен  пленка. Пенолин.,36000.0,₽/т.,3.0,т.,Пластик
Открыто,2021-09-14,Щёлочь натр едкий,20.0,₽/кг.,50.0,т.,Остальное
Открыто,2021-09-13,Полистирол белый чистый экструзия. Дробленка,1.0,₽/кг.,540.0,кг.,Пластик
Открыто,2021-09-13,ПНД 277,60.0,₽/кг.,12000.0,кг.,Пластик
Открыто,2021-09-13,Пнд и пвд трубы ,50.0,₽/кг.,7.0,т.,Пластик
Открыто,2021-09-13,Реализуем Добавка BASF MasterAir 125,15.0,₽/кг.,33346.0,кг.,Остальное
Открыто,2021-09-13,Реализуем Флокулянт Бифлок-КВ 6609 ТУ 2216-006-***,150.0,₽/кг.,1125.0,кг.,Остальное
Открыто,2021-09-13,Продам брак чистый прозрачный ПК,150.0,₽/кг.,3000.0,кг.,Пластик
Открыто,2021-09-28, Вторичная гранула пнд,120.0,₽/кг.,40.0,т.,Пластик
Открыто,2021-09-28,Продаю первичный полипропилен,140.0,₽/кг.,3.0,т.,Пластик
Открыто,2021-09-28,Продаю дробленный АБС пластик,150.0,₽/кг.,19.0,т.,Пластик
Открыто,2021-09-28,Продаю гранулу из ПНД,96.0,₽/кг.,5.0,т.,Пластик
Открыто,2021-09-28,Продаю отходы пвх,60.0,₽/кг.,3.0,т.,Пластик
Открыто,2021-09-28,Продаю композит из ПВХ ,60.0,₽/кг.,20.0,т.,Пластик
Открыто,2021-09-27,Картон прессованный,10.0,₽/кг.,19.0,т.,Макулатура
Открыто,2021-09-27,ПП белый.,20.0,₽/кг.,3000.0,кг.,Пластик
Открыто,2021-09-27,"Продам сдир., дробленку , пыль из ПВХ ",1.0,₽/кг.,30000.0,кг.,Пластик
Открыто,2021-09-27, Термопакеты,10.0,₽/кг.,4.0,т.,Пластик
Открыто,2021-09-27,Полипропилен обрезки,48.0,₽/кг.,16.0,т.,Пластик
Сделка закрыта,2021-09-27,Продам офисную бумагу,16.0,₽/кг.,15.0,т.,Макулатура
Открыто,2021-09-27,ПВХ Обрезки Окно / профиль / штапик / стружка / плинтус / твёрдый ПВХ,10.0,₽/кг.,35.0,т.,Пластик
Открыто,2021-09-27,Продам ПНД дробленку ,55.0,₽/кг.,530.0,кг.,Пластик
Открыто,2021-09-27,Балка двутавровая 40,65.0,₽/кг.,3500.0,кг.,Металлы
Открыто,2021-09-27,"Уголки, труба, профиль алюминиевые",300.0,₽/кг.,7.0,т.,Металлы
Открыто,2021-09-25,"ПВД, ПНД труба",50.0,₽/кг.,5.0,т.,Пластик
Открыто,2021-09-25,Скальпель хирургический,10.0,₽/шт.,6.0,т.,Металлы
Открыто,2021-09-25,Порошковая краска Инфралит,150.0,₽/кг.,3800.0,кг.,Остальное
Открыто,2021-09-25,Гранула пнд ,75.0,₽/кг.,3000.0,кг.,Пластик
Открыто,2021-09-09,Сшитый ПЭ,12.0,₽/кг.,20.0,т.,Пластик
Открыто,2021-09-09,"ПНД-277, вторичная гранула.",80.0,₽/кг.,20000.0,кг.,Пластик
Открыто,2021-09-09,Стекло. Бутылки всех цветов/банки и прочее ,4.0,₽/кг.,7.0,куб.,Стекло
Открыто,2021-09-09,ПВХ трубы ,37.0,₽/кг.,2.0,т.,Пластик
Открыто,2021-09-09,Реализуем Стабилизатор световой 3V SIGMA Uvasorb HA88 FD,600000.0,₽/т.,1.0,т.,Остальное
Открыто,2021-09-09,Реализуем Светостабилизатор BASF Chimassorb 2020 FDL,1000.0,₽/кг.,960.0,кг.,Остальное
Открыто,2021-09-09,Реализуем Антивспениватель Ashland DREWPLUS 5100 EP,300000.0,₽/т.,2.0,т.,Остальное
Открыто,2021-09-09,Реализуем Пенообразователь AFFF-3H/15 ТУ 20.14.19-002-20860667-2018,170000.0,₽/т.,8.0,т.,Остальное
Открыто,2021-09-09,продам пленку ,500.0,₽/т.,15.0,т.,Пластик
Открыто,2021-09-08,Гранула ротоформовка,120.0,₽/кг.,1125.0,кг.,Пластик
Открыто,2021-09-08,Литники пнд литье ,40.0,₽/кг.,2000.0,кг.,Пластик
Открыто,2021-09-08,Крышки микс,30.0,₽/кг.,300.0,кг.,Пластик
Сделка закрыта,2021-09-08,Пвх профиль ,80.0,₽/кг.,500.0,кг.,Пластик
Открыто,2021-09-08,Продам 100% вторичную целлюлозу,50.0,₽/кг.,250.0,т.,Макулатура
Открыто,2021-09-08,Чистящее средство для пищевой промышленности,65.0,₽/кг.,7.0,т.,Остальное
Открыто,2021-09-08,ПВД вторичный,80.0,₽/кг.,300.0,т.,Пластик
Открыто,2021-09-08,Катализатор Avant Z 218-2,11741.1,₽/кг.,5715.0,кг.,Остальное
Открыто,2021-09-08,Стабилизатор Chimassorb 944 LD,1336.7,₽/кг.,2252.0,кг.,Остальное
Открыто,2021-09-08,Карболен 0140 арт.3 (ЛПЭНП+Dynamar FX5911,118367.3,₽/т.,11.0,т.,Остальное
Открыто,2021-09-08,Поликарбонат  LEXANB ML3987,201.9,₽/кг.,1706.0,кг.,Остальное
Открыто,2021-09-08,Метилцимат (диметилдитиокарбамат цинка),108.6,₽/кг.,100.0,кг.,Остальное
Открыто,2021-09-07,Гранула пнд ,90.0,₽/кг.,2500.0,кг.,Пластик
Открыто,2021-09-07,Пвд 158 первичная гранула,156.0,₽/кг.,40.0,т.,Пластик
Открыто,2021-09-07," Вторичная гранула пп, пнд, пвд",77.0,₽/кг.,80000.0,т.,Пластик
Открыто,2021-09-07,Ламинированная бумага мс11в,14.0,₽/кг.,40.0,т.,Макулатура
Открыто,2021-09-07,Флокулянт неионный (полиакриламид) Superfloc N-300,150.0,₽/кг.,3850.0,кг.,Остальное
Открыто,2021-09-07,лавсановая ткань,15.0,₽/кг.,1000.0,кг.,Текстиль
Открыто,2021-09-07,Продаю композит из ПВХ,60.0,₽/кг.,150.0,т.,Пластик
Открыто,2021-09-06,Бампера пластиковые на переработку ,18.0,₽/кг.,2.0,т.,Пластик
Открыто,2021-09-06,Продам жесткий ПП,27.0,₽/кг.,12.0,т.,Пластик
Открыто,2021-09-06,Макулатура мс8В/0,1.0,₽/кг.,20000.0,кг.,Макулатура
Открыто,2021-09-06,продам картон,1.0,₽/кг.,450.0,кг.,Макулатура
Открыто,2021-09-06,продам мешки пп,1.0,₽/кг.,900.0,кг.,Пластик
Открыто,2021-09-06,Продам катушки из под сварочной проволоки,1.0,₽/кг.,650.0,кг.,Пластик
Открыто,2021-09-06,Продам пэт,65.0,₽/кг.,4.0,т.,Пластик
Открыто,2021-09-05,Мука Пвх ,60.0,₽/кг.,20.0,т.,Пластик
Открыто,2021-09-05,Агломерат ПВД,55.0,₽/кг.,10.0,т.,Пластик
Открыто,2021-09-04,Продам ПЭТ пленку,10.0,₽/кг.,18.0,т.,Пластик
Открыто,2021-09-03,ПП ведро полигон,21.0,₽/кг.,8000.0,кг.,Пластик
Открыто,2021-09-03,АБС Гранула белая,135.0,₽/кг.,1.0,т.,Пластик
Открыто,2021-08-24,Продам Пленку ПВД ,40.0,₽/кг.,1300.0,кг.,Пластик
